id,name,url,preview_url
LOL:039,Festive Event Management Letterhead Template by MKCL-KF,https://extensions.libreoffice.org/en/extensions/show/99480,https://extensions.libreoffice.org/assets/screenshots/6516/Maharashtra_Event_Management_Letterhead_pataka_design.png
LOL:040,Indian Art Inspired Professional Letterhead Template by MKCL-KF,https://extensions.libreoffice.org/en/extensions/show/99479,https://extensions.libreoffice.org/assets/screenshots/6516/Letterhead_rajasthani_patterns.png
LOL:043,Moderne brev,https://extensions.libreoffice.org/en/extensions/show/moderne-brev,https://extensions.libreoffice.org/assets/screenshots/z/moderne-brev_ec277545-8d27-4d78-b509-f7caa0e80894.png
LOL:044,Almindeligt brev,https://extensions.libreoffice.org/en/extensions/show/almindeligt-brev,https://extensions.libreoffice.org/assets/screenshots/z/almindeligt-brev_889358a8-c4a3-4750-b7cb-bc7ec31c777a.png
LOL:045,Personal Letter with hyphenation,https://extensions.libreoffice.org/en/extensions/show/privatbrief-mit-sichtfenster-und-automatischer-silbentrennung,https://extensions.libreoffice.org/assets/screenshots/z/privatbrief-mit-sichtfenster-und-automatischer-silbentrennung_d0577361-c3aa-4dcc-a1df-1320a6f4b689.png
LOL:046,Optical Store Letterhead Template,https://extensions.libreoffice.org/en/extensions/show/optical-store-letterhead-template,https://extensions.libreoffice.org/assets/logos/z/optical-store-letterhead-template__ScaleMaxHeightWzMwMF0.png
MSL:001,Playful letterhead,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F4f837650-9a96-434c-839f-bb412db5f497%2FTF4f837650-9a96-434c-839f-bb412db5f497fc7235ca_wac-997307308f9e.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/4f837650-9a96-434c-839f-bb412db5f497/thumbnails/400/playful-letterhead-pink-modern-simple-0-1-752282626aa3.webp
MSL:002,Eighties letterhead,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F4329e40b-b81f-476a-b62c-f739a569a669%2FTF4329e40b-b81f-476a-b62c-f739a569a6698e1e7393_wac-1f4aaebd024f.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/4329e40b-b81f-476a-b62c-f739a569a669/thumbnails/400/eighties-letterhead-modern-geometric-0-1-16882fc53299.webp
MSL:003,Personal letterhead,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F8fbdc6f7-bf7d-4a1b-abb5-5bacb24e19b1%2FTF8fbdc6f7-bf7d-4a1b-abb5-5bacb24e19b1c13c9773_wac-0dc680514001.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/8fbdc6f7-bf7d-4a1b-abb5-5bacb24e19b1/thumbnails/400/personal-letterhead-modern-simple-0-1-09097007a589.webp
MSL:004,Geometric letterhead,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Ffce73ec4-2dcb-47c6-bcef-59a463203574%2FTFfce73ec4-2dcb-47c6-bcef-59a46320357417bd1b5a_wac-cdc2a33f2199.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/fce73ec4-2dcb-47c6-bcef-59a463203574/thumbnails/400/geometric-letterhead-purple-modern-geometric-0-1-98714187fdf3.webp
